C:\Users\Garcia\Toshinho\FNTC\QT\ObserverLand\fbmNew\0.50_50_1.txt	1.46828
C:\Users\Garcia\Toshinho\FNTC\QT\ObserverLand\fbmNew\0.50_51_1.txt	1.42883
C:\Users\Garcia\Toshinho\FNTC\QT\ObserverLand\fbmNew\0.50_52_1.txt	1.44606
C:\Users\Garcia\Toshinho\FNTC\QT\ObserverLand\fbmNew\0.50_53_1.txt	1.5185
C:\Users\Garcia\Toshinho\FNTC\QT\ObserverLand\fbmNew\0.50_54_1.txt	1.43541
C:\Users\Garcia\Toshinho\FNTC\QT\ObserverLand\fbmNew\0.50_55_1.txt	1.49566
